id,iso2,iso1_3n,iso1_3c,iso1_2c,iso2_uid,admin,admin0,admin1,admin2,admin3,level,mean,sum,sum_o65,perc_o65,centroid_longitude,centroid_latitude,mean_city,mean_motor,mean_walk,nameid
MXOAX20458,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Comaltepec,,Municipality,3.0344002,758.60004,132.71835,0.17495169,-96.394638,17.615925,143.92369,116.28455,601.40564,"Oaxaca, Mexico"
MXOAX20459,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Chazumba,,Municipality,12.626093,5063.0635,1183.3868,0.23372941,-97.719391,18.199856,81.251266,48.172058,333.66751,"Oaxaca, Mexico"
MXOAX20460,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Choapam,,Municipality,15.606496,5946.0747,592.23926,0.099601716,-95.916077,17.376432,312.42856,182.08368,578.69312,"Oaxaca, Mexico"
MXOAX20461,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Del Rio,,Municipality,17.438705,802.18048,236.99466,0.29543808,-98.101387,17.43084,114.19566,27.957634,179.73914,"Oaxaca, Mexico"
MXOAX20462,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Huajolotitlan,,Municipality,40.382946,5451.6978,799.89276,0.14672361,-97.68911,17.803453,33.333332,27.591007,134.68149,"Oaxaca, Mexico"
MXOAX20463,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Huauclilla,,Municipality,6.9747114,836.96533,249.75421,0.29840448,-97.046974,17.486256,74.768593,38.506077,257.3967,"Oaxaca, Mexico"
MXOAX20464,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Ihuitlan Plumas,,Municipality,12.097237,689.54248,208.90529,0.30296218,-97.448303,17.881094,82.545456,54.600349,534.72729,"Oaxaca, Mexico"
MXOAX20465,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Ixcuintepec,,Municipality,12.663836,1874.2478,143.05133,0.076324664,-95.582069,16.92771,204.90475,90.688843,492.66666,"Oaxaca, Mexico"
MXOAX20466,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Ixtayutla,,Municipality,22.986176,12734.342,581.50092,0.045663994,-97.698326,16.538183,334.8887,81.96064,632.95691,"Oaxaca, Mexico"
MXOAX20467,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Jamiltepec,,Municipality,27.138895,20951.227,1952.8867,0.093211092,-97.785172,16.202271,301.55057,57.428394,484.25735,"Oaxaca, Mexico"
MXOAX20468,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Jocotepec,,Municipality,20.937639,15828.856,1144.0189,0.07227426,-95.982597,17.655739,171.70822,94.976135,425.3223,"Oaxaca, Mexico"
MXOAX20469,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Juxtlahuaca,,Municipality,34.091816,32319.043,2835.1675,0.087724365,-98.018776,17.194166,177.90611,60.175625,281.8038,"Oaxaca, Mexico"
MXOAX20470,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Lachiguiri,,Municipality,10.847144,5727.2925,742.54022,0.12964943,-95.526115,16.773691,125.5619,66.784203,336.5162,"Oaxaca, Mexico"
MXOAX20471,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Lalopa,,Municipality,22.799343,729.57898,72.326279,0.099134266,-96.250648,17.414526,138.16667,29.321301,133.73334,"Oaxaca, Mexico"
MXOAX20472,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Laollaga,,Municipality,13.725253,4433.2568,671.88049,0.1515546,-95.261139,16.623114,100,63.886673,197.80864,"Oaxaca, Mexico"
MXOAX20473,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Laxopa,,Municipality,11.741458,1643.8041,245.3968,0.14928593,-96.325943,17.20042,161.97887,61.323341,183.70422,"Oaxaca, Mexico"
MXOAX20474,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Llano Grande,,Municipality,28.978848,3767.2502,396.43613,0.10523222,-98.260826,16.485367,266.93893,30.947304,208.03816,"Oaxaca, Mexico"
MXOAX20475,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Matatlan,,Municipality,47.485718,10779.258,1084.8456,0.10064196,-96.422752,16.829781,75.865471,37.839935,225.44394,"Oaxaca, Mexico"
MXOAX20476,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Miltepec,,Municipality,15.555766,995.56903,213.45155,0.21440156,-97.719566,17.981737,53.709679,44.267284,298.51614,"Oaxaca, Mexico"
MXOAX20477,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Minas,,Municipality,6.2767901,1512.7064,140.74033,0.09303876,-97.26635,16.439545,200.60924,105.8969,835.75629,"Oaxaca, Mexico"
MXOAX20478,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Nacaltepec,,Municipality,7.2461348,1818.7798,483.09418,0.26561445,-96.912033,17.523291,82.683792,52.779205,335.48618,"Oaxaca, Mexico"
MXOAX20479,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Nejapilla,,Municipality,11.215581,280.38953,65.465736,0.23348139,-97.386955,17.428356,109.16,51.475143,184.44,"Oaxaca, Mexico"
MXOAX20480,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Nundiche,,Municipality,13.866791,1192.5441,242.30446,0.20318282,-97.701294,17.335066,132.89285,24.82659,192.21428,"Oaxaca, Mexico"
MXOAX20481,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Nuyoo,,Municipality,23.416931,1732.8529,303.54843,0.17517264,-97.759789,17.006472,201.06667,35.745449,245.88,"Oaxaca, Mexico"
MXOAX20482,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Pinotepa Nacional,,Municipality,67.209862,63849.367,4756.9106,0.074502081,-98.120895,16.294092,294.70825,23.044373,144.89111,"Oaxaca, Mexico"
MXOAX20483,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Suchilquitongo,,Municipality,102.08398,12045.91,1117.337,0.092756547,-96.910393,17.231318,39.427349,29.969648,147.7094,"Oaxaca, Mexico"
MXOAX20484,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Tamazola,,Municipality,19.923159,4841.3276,619.2854,0.12791644,-98.234703,17.734068,102.98326,59.265606,475.89957,"Oaxaca, Mexico"
MXOAX20485,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Tapextla,,Municipality,21.321627,3326.1736,336.63104,0.1012067,-98.465981,16.333103,281.24515,60.781818,301.50967,"Oaxaca, Mexico"
MXOAX20486,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Villa Tejupam De La Union,,Municipality,18.393295,3200.4333,424.61197,0.13267328,-97.463753,17.666203,63.781609,34.733662,272.39655,"Oaxaca, Mexico"
MXOAX20487,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Tenango,,Municipality,16.92466,2284.8291,263.38113,0.11527389,-96.998581,17.289421,34.519085,14.767569,77.473282,"Oaxaca, Mexico"
MXOAX20488,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Tepetlapa,,Municipality,9.7037725,174.66791,53.149738,0.30429024,-97.397339,17.792076,70.052635,37.356998,401.89474,"Oaxaca, Mexico"
MXOAX20489,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Tetepec,,Municipality,15.386842,5477.7153,479.32275,0.087504134,-97.677437,16.341692,324.00284,69.276009,558.93182,"Oaxaca, Mexico"
MXOAX20490,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Texcalcingo,,Municipality,165.89014,3815.4731,327.9791,0.085960269,-96.978745,18.215126,92.954544,25.924051,251.45454,"Oaxaca, Mexico"
MXOAX20491,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Textitlan,,Municipality,15.060334,4653.6431,267.98953,0.057587042,-97.309143,16.721134,292.96078,141.54552,801.01636,"Oaxaca, Mexico"
MXOAX20492,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Tilantongo,,Municipality,9.4521866,2920.7258,578.94775,0.19822051,-97.353432,17.210222,126.99671,48.63258,416.85196,"Oaxaca, Mexico"
MXOAX20493,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Tillo,,Municipality,40.330845,766.28607,148.57751,0.19389302,-97.314873,17.467701,57.190475,10.710258,54.190475,"Oaxaca, Mexico"
MXOAX20494,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Tlazoyaltepec,,Municipality,73.916542,5765.4902,544.10468,0.094372667,-96.97126,17.02713,64.974358,35.296085,294.97437,"Oaxaca, Mexico"
MXOAX20495,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Xanica,,Municipality,18.05036,2960.2588,210.17101,0.070997514,-96.218613,16.004526,284.49698,101.61349,476.31516,"Oaxaca, Mexico"
MXOAX20496,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Xiacui,,Municipality,53.498333,4119.3716,596.63824,0.1448372,-96.393799,17.272381,100.55844,39.889904,133.84416,"Oaxaca, Mexico"
MXOAX20497,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Yaitepec,,Municipality,106.09566,5198.687,376.33099,0.072389625,-97.237892,16.208563,189.04082,74.414902,607.2041,"Oaxaca, Mexico"
MXOAX20498,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Yaveo,,Municipality,8.0566521,10135.269,1088.5126,0.1073985,-95.490631,17.499269,176.47816,55.166206,257.97379,"Oaxaca, Mexico"
MXOAX20499,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Yolomecatl,,Municipality,27.987656,2267.0002,272.51004,0.12020732,-97.574432,17.469822,97.226189,39.484348,377.21429,"Oaxaca, Mexico"
MXOAX20500,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Yosondua,,Municipality,23.042366,9309.1162,1353.7876,0.14542601,-97.531136,16.850477,225.35135,65.236458,517.8526,"Oaxaca, Mexico"
MXOAX20501,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Yucuyachi,,Municipality,25.28615,1491.8828,427.50888,0.2865566,-98.220596,17.614359,94.852463,61.83831,434.7869,"Oaxaca, Mexico"
MXOAX20502,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Zacatepec,,Municipality,27.561277,7028.1255,819.16931,0.11655588,-95.884933,17.194246,224.63425,128.66661,620.14789,"Oaxaca, Mexico"
MXOAX20503,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santiago Zoochila,,Municipality,32.8876,295.9884,74.076851,0.25026944,-96.251572,17.21686,116.6,2.2676466,18,"Oaxaca, Mexico"
MXOAX20504,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Nuevo Zoquiapam,,Municipality,16.341015,2042.627,174.53168,0.085444711,-96.646584,17.261074,59.821136,33.945587,211.33333,"Oaxaca, Mexico"
MXOAX20505,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Ingenio,,Municipality,33.481308,8135.9575,1171.0442,0.1439344,-94.73156,16.579605,59.983936,44.649254,431.10443,"Oaxaca, Mexico"
MXOAX20506,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Albarradas,,Municipality,16.538366,876.53345,165.1689,0.18843423,-96.210358,17.071217,109.63636,40.021076,249.60001,"Oaxaca, Mexico"
MXOAX20507,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Armenta,,Municipality,20.804045,3682.3159,331.686,0.090075381,-98.364624,16.32897,287.80682,54.889778,368.78409,"Oaxaca, Mexico"
MXOAX20508,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Chihuitan,,Municipality,21.175114,1842.2349,300.80502,0.16328266,-95.173691,16.62998,52.77647,21.448772,127.69411,"Oaxaca, Mexico"
MXOAX20509,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo De Morelos,,Municipality,121.32437,15286.871,812.26318,0.053134691,-96.634415,15.833547,219.696,29.9359,254.92799,"Oaxaca, Mexico"
MXOAX20510,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Ixcatlan,,Municipality,15.993357,367.8472,64.16349,0.17442974,-97.523949,16.909086,201.09091,54.329445,435,"Oaxaca, Mexico"
MXOAX20511,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Nuxaa,,Municipality,24.536661,4318.4521,524.49072,0.1214534,-97.066757,17.173796,56.833332,30.389841,258.29443,"Oaxaca, Mexico"
MXOAX20512,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Ozolotepec,,Municipality,10.286297,833.19006,71.218781,0.085477233,-96.314415,16.175974,233.29114,95.888634,485.93671,"Oaxaca, Mexico"
MXOAX20513,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Petapa,,Municipality,23.851376,9922.1719,868.38654,0.087519802,-95.218666,16.854082,183.39569,88.073288,282.70505,"Oaxaca, Mexico"
MXOAX20514,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Roayaga,,Municipality,20.226042,1314.6927,109.81818,0.083531447,-96.070908,17.332222,229.73134,79.586533,261.08954,"Oaxaca, Mexico"
MXOAX20515,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Tehuantepec,,Municipality,52.126865,76105.219,5785.6318,0.076021485,-95.391609,16.221756,66.827637,46.764931,284.72983,"Oaxaca, Mexico"
MXOAX20516,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Teojomulco,,Municipality,24.784182,6766.0815,497.73206,0.073562823,-97.277229,16.575726,190.62044,95.261101,771.13501,"Oaxaca, Mexico"
MXOAX20517,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Tepuxtepec,,Municipality,71.428757,10071.454,987.91974,0.098091073,-96.077782,16.93255,82.891304,44.888035,398.34784,"Oaxaca, Mexico"
MXOAX20518,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Tlatayapam,,Municipality,10.749768,128.99722,25.39966,0.19690083,-97.340515,17.401798,75,21.614815,153.92308,"Oaxaca, Mexico"
MXOAX20519,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Tomaltepec,,Municipality,209.30554,7744.3052,641.79474,0.082873121,-96.590897,17.07202,24.222221,21.465481,156.83333,"Oaxaca, Mexico"
MXOAX20520,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Tonala,,Municipality,42.200008,8524.4014,1048.9845,0.12305667,-97.985962,17.681347,61.15271,47.696774,361.66995,"Oaxaca, Mexico"
MXOAX20521,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Tonaltepec,,Municipality,7.3136005,226.72162,52.387062,0.23106338,-97.353386,17.607265,64.176468,17.380989,133.97058,"Oaxaca, Mexico"
MXOAX20522,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Xagacia,,Municipality,29.42449,2059.7144,355.82123,0.17275271,-96.291344,17.125221,144.7,38.222889,173.89999,"Oaxaca, Mexico"
MXOAX20523,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Yanhuitlan,,Municipality,22.5277,1959.9099,377.09082,0.19240212,-97.348221,17.532969,65.285713,8.5029087,54.309525,"Oaxaca, Mexico"
MXOAX20524,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Yodohino,,Municipality,5.7910652,266.38898,68.715424,0.25795144,-97.700722,17.634459,59.886364,38.999008,272.65909,"Oaxaca, Mexico"
MXOAX20525,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Domingo Zanatepec,,Municipality,15.317781,12070.411,1445.3856,0.11974618,-94.332329,16.464516,139.91974,44.480347,247.31975,"Oaxaca, Mexico"
MXOAX20526,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santos Reyes Nopala,,Municipality,69.925682,19369.414,1324.4045,0.068376079,-97.188316,16.080748,203.12408,53.988621,387.8175,"Oaxaca, Mexico"
MXOAX20527,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santos Reyes Papalo,,Municipality,31.746168,3269.8552,298.16965,0.091187418,-96.875267,17.79368,144.21359,40.714394,159.83495,"Oaxaca, Mexico"
MXOAX20528,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santos Reyes Tepejillo,,Municipality,22.23163,1422.8243,277.29062,0.19488746,-97.950256,17.422832,127.32307,26.505053,159.58461,"Oaxaca, Mexico"
MXOAX20529,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santos Reyes Yucuna,,Municipality,18.261206,1351.3292,82.165215,0.060803253,-98.005905,17.772415,67.972977,45.832886,331.48648,"Oaxaca, Mexico"
MXOAX20530,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Tomas Jalieza,,Municipality,56.391224,4849.645,378.56265,0.078059867,-96.637688,16.866573,37.976746,19.834423,120.66279,"Oaxaca, Mexico"
MXOAX20531,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Tomas Mazaltepec,,Municipality,64.928162,3571.0491,419.5004,0.1174726,-96.911934,17.146868,33.418182,20.781908,130.32727,"Oaxaca, Mexico"
MXOAX20532,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Tomas Ocotepec,,Municipality,47.997639,4799.7637,715.16534,0.14900012,-97.782166,17.114422,172.76767,32.832584,154.78787,"Oaxaca, Mexico"
MXOAX20533,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santo Tomas Tamazulapan,,Municipality,39.282604,3260.4563,367.0498,0.11257621,-96.580437,16.241831,122.03571,21.563498,145.41667,"Oaxaca, Mexico"
MXOAX20534,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,San Vicente Coatlan,,Municipality,42.867397,5572.7617,501.85153,0.09005437,-96.833519,16.372774,125.56489,43.069592,317.77863,"Oaxaca, Mexico"
MXOAX20535,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,San Vicente Lachixio,,Municipality,16.116623,2659.2429,194.21307,0.073033221,-97.038223,16.652426,139.8773,71.614586,455.29446,"Oaxaca, Mexico"
MXOAX20536,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,San Vicente Nunu,,Municipality,6.2644973,551.27576,114.3856,0.20749253,-97.4356,17.430347,121.68182,57.441517,245.98863,"Oaxaca, Mexico"
MXOAX20537,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Silacayoapam,,Municipality,13.842804,7322.8433,1337.0986,0.18259282,-98.143921,17.560747,109.95841,53.78714,358.93573,"Oaxaca, Mexico"
MXOAX20538,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Sitio De Xitlapehua,,Municipality,34.028503,782.65558,102.29708,0.1307051,-96.538795,16.360243,103.47826,7.5907497,63.173912,"Oaxaca, Mexico"
MXOAX20539,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Soledad Etla,,Municipality,509.9371,7139.1196,635.5224,0.089019716,-96.826302,17.160667,4.625,2.644402,30.875,"Oaxaca, Mexico"
MXOAX20540,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Villa De Tamazulapam Del Progreso,,Municipality,44.840302,7981.5737,816.14435,0.10225356,-97.580231,17.690296,49.25,41.522961,334.65909,"Oaxaca, Mexico"
MXOAX20541,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Tanetze De Zaragoza,,Municipality,78.672646,1966.8162,310.23685,0.15773556,-96.294006,17.384142,113.92,11.34289,53.080002,"Oaxaca, Mexico"
MXOAX20542,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Taniche,,Municipality,55.072487,605.79736,104.0271,0.1717193,-96.769302,16.571306,59.76923,5.9802766,50.307693,"Oaxaca, Mexico"
MXOAX20543,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Tataltepec De Valdes,,Municipality,22.403902,6049.0537,430.90918,0.071235798,-97.534943,16.309652,266.24536,90.0009,798.05951,"Oaxaca, Mexico"
MXOAX20544,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Teococuilco De Marcos Perez,,Municipality,5.4452267,893.01721,181.04549,0.2027346,-96.670692,17.327757,87.160492,42.867302,231.33333,"Oaxaca, Mexico"
MXOAX20545,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Teotitlan De Flores Magon,,Municipality,53.732849,9618.1807,876.24646,0.091103137,-97.112213,18.107378,104.60555,64.420227,397.11667,"Oaxaca, Mexico"
MXOAX20546,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Teotitlan Del Valle,,Municipality,46.939785,6196.0518,771.54816,0.12452255,-96.517296,17.055672,39.253731,28.876301,207.85822,"Oaxaca, Mexico"
MXOAX20547,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Teotongo,,Municipality,17.898741,984.43079,196.63646,0.19974636,-97.538506,17.748642,57.267857,40.974201,379.98215,"Oaxaca, Mexico"
MXOAX20548,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Tepelmeme Villa De Morelos,,Municipality,3.5426784,2504.6736,428.85974,0.1712238,-97.301086,18.006884,134.4993,107.6908,561.6488,"Oaxaca, Mexico"
MXOAX20549,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Tezoatlan De Segura Y Luna,,Municipality,20.225958,12115.35,2317.0923,0.19125262,-97.858498,17.582239,82.419029,42.19566,294.69449,"Oaxaca, Mexico"
MXOAX20550,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,San Jeronimo Tlacochahuaya,,Municipality,141.59627,6230.2358,676.49133,0.10858198,-96.548706,17.007717,19.75,16.893574,155.72728,"Oaxaca, Mexico"
MXOAX20551,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Tlacolula De Matamoros,,Municipality,162.42299,27611.906,2417.0288,0.087535746,-96.359344,16.873585,68.70414,24.208651,170.071,"Oaxaca, Mexico"
MXOAX20552,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Tlacotepec Plumas,,Municipality,7.7442794,534.35529,106.22565,0.19879217,-97.47554,17.872013,108.02898,73.747353,529.31885,"Oaxaca, Mexico"
MXOAX20553,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Tlalixtac De Cabrera,,Municipality,114.55361,10997.146,879.09979,0.079938903,-96.616386,17.094133,33.702969,29.388124,141.18813,"Oaxaca, Mexico"
MXOAX20554,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Totontepec Villa De Morelos,,Municipality,23.251749,7603.3218,795.70709,0.10465256,-96.021126,17.245024,175.42508,87.041328,385.71252,"Oaxaca, Mexico"
MXOAX20555,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Trinidad Zaachila,,Municipality,106.55646,2770.4678,270.02496,0.097465478,-96.792358,16.929514,19.916666,10.335126,81.458336,"Oaxaca, Mexico"
MXOAX20556,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,La Trinidad Vista Hermosa,,Municipality,19.536337,273.50873,49.330143,0.18036039,-97.501472,17.777176,70.307693,48.396629,425.30768,"Oaxaca, Mexico"
MXOAX20557,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Union Hidalgo,,Municipality,119.61404,16147.896,1981.5537,0.12271281,-94.82312,16.487371,42.125,31.548687,272.38235,"Oaxaca, Mexico"
MXOAX20558,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Valerio Trujano,,Municipality,27.290056,1773.8538,282.32559,0.15915945,-96.988235,17.765045,104.34849,16.269655,73.469696,"Oaxaca, Mexico"
MXOAX20559,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,San Juan Bautista Valle Nacional,,Municipality,30.138914,25346.826,2697.8716,0.10643824,-96.33477,17.797312,153.85493,133.61177,634.82404,"Oaxaca, Mexico"
MXOAX20560,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Villa Diaz Ordaz,,Municipality,20.412271,7021.8218,1048.821,0.14936595,-96.380196,17.057894,102.78761,50.39909,254.8643,"Oaxaca, Mexico"
MXOAX20561,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Yaxe,,Municipality,45.050865,3243.6624,299.95044,0.092472769,-96.447998,16.708647,104.70834,62.724354,354.88889,"Oaxaca, Mexico"
MXOAX20562,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Magdalena Yodocono De Porfirio Diaz,,Municipality,45.123016,2120.7817,247.39676,0.11665357,-97.395012,17.378532,133.06522,70.082222,257.45651,"Oaxaca, Mexico"
MXOAX20563,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Yogana,,Municipality,21.576109,1769.2408,302.65381,0.17106423,-96.797821,16.442354,95.902435,33.559887,214.98781,"Oaxaca, Mexico"
MXOAX20564,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Yutanduchi De Guerrero,,Municipality,19.976059,1598.0847,295.29712,0.18478189,-97.29644,17.077314,159.88312,66.965492,584.18182,"Oaxaca, Mexico"
MXOAX20565,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Villa De Zaachila,,Municipality,489.23251,48434.016,2486.1335,0.051330321,-96.766571,16.949684,15.213593,11.086927,84.048546,"Oaxaca, Mexico"
MXOAX20566,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,San Mateo Yucutindo,,Municipality,11.428253,2765.6372,282.1376,0.10201541,-97.382164,16.780479,253.88429,105.36692,730.90912,"Oaxaca, Mexico"
MXOAX20567,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Zapotitlan Lagunas,,Municipality,8.5875015,3194.5505,456.27219,0.14282829,-98.396965,17.776173,89.821808,55.175247,373.76596,"Oaxaca, Mexico"
MXOAX20568,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Zapotitlan Palmas,,Municipality,34.66293,1837.1354,339.08466,0.18457249,-97.834885,17.882511,15.384615,13.913849,119.57692,"Oaxaca, Mexico"
MXOAX20569,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Santa Ines De Zaragoza,,Municipality,17.564854,1826.7448,427.32269,0.23392577,-97.141396,17.274889,56.194176,25.401287,239.58252,"Oaxaca, Mexico"
MXOAX20570,OAX,484,MEX,MX,MX-OAX,2,Mexico,Oaxaca,Zimatlan De Alvarez,,Municipality,48.743855,21057.346,2005.5531,0.095242448,-97.034691,16.780245,147.22041,70.550331,415.27609,"Oaxaca, Mexico"
MXPUE21001,PUE,484,MEX,MX,MX-PUE,2,Mexico,Puebla,Acajete,,Municipality,360.24982,77813.961,4952.6875,0.063647799,-97.939827,19.103302,19.175926,8.4606934,60.782406,"Puebla, Mexico"
