id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,mean,sum,sum_o65,perc_o65,centroid_longitude,centroid_latitude,mean_city,mean_motor,mean_walk
PEJUN120502,Peru,Junin,Junin,Carhuamayo,District,3,JUN,604,PE-JUN,PER,PE,"Carhuamayo, Junin, Junin, Peru",31.42355537,7761.618164,862.4165039,0.11111297,-76.02098846,-10.91393375,68.57958984,61.56674576,395.0081482
PEJUN120501,Peru,Junin,Junin,Junin,District,3,JUN,604,PE-JUN,PER,PE,"Junin, Junin, Junin, Peru",8.728674889,9042.907227,1005.708313,0.11121514,-76.01192474,-11.18881416,82.18647003,44.99093628,204.2396088
PEJUN120503,Peru,Junin,Junin,Ondores,District,3,JUN,604,PE-JUN,PER,PE,"Ondores, Junin, Junin, Peru",4.740630627,1644.998901,181.6180573,0.11040619,-76.18199158,-11.09141636,67.56559753,40.79731369,273.4548035
PEJUN120504,Peru,Junin,Junin,Ulcumayo,District,3,JUN,604,PE-JUN,PER,PE,"Ulcumayo, Junin, Junin, Peru",4.670064449,6313.927246,635.8596191,0.10070746,-75.68395996,-10.90446186,370.3256836,276.2330322,649.652832
PEJUN120602,Peru,Junin,Satipo,Coviriali,District,3,JUN,604,PE-JUN,PER,PE,"Coviriali, Satipo, Junin, Peru",63.13484573,7513.046387,241.0841675,0.032088738,-74.651474,-11.31746578,57.18803406,29.96036339,127.8290634
PEJUN120603,Peru,Junin,Satipo,Llaylla,District,3,JUN,604,PE-JUN,PER,PE,"Llaylla, Satipo, Junin, Peru",22.40654182,8133.574707,261.244873,0.032119319,-74.64899445,-11.46294689,365.5826416,222.3204041,495.2818298
PEJUN120605,Peru,Junin,Satipo,Pampa Hermosa,District,3,JUN,604,PE-JUN,PER,PE,"Pampa Hermosa, Satipo, Junin, Peru",13.18296432,14975.84668,484.3914795,0.032344848,-74.84185791,-11.41376209,321.9205017,283.0265198,666.5689087
PEJUN120607,Peru,Junin,Satipo,Rio Negro,District,3,JUN,604,PE-JUN,PER,PE,"Rio Negro, Satipo, Junin, Peru",59.91733551,34692.13672,1117.447876,0.03221041,-74.69097137,-11.1031723,271.2302551,128.2837677,379.7336731
PEJUN120608,Peru,Junin,Satipo,Rio Tambo,District,3,JUN,604,PE-JUN,PER,PE,"Rio Tambo, Satipo, Junin, Peru",8.451086044,103120.1484,3309.67627,0.032095339,-73.81443787,-11.53100491,1017.969482,916.5734863,1775.952148
PEJUN120601,Peru,Junin,Satipo,Satipo,District,3,JUN,604,PE-JUN,PER,PE,"Satipo, Satipo, Junin, Peru",56.43975067,55141.63672,1770.19458,0.032102685,-74.61185455,-11.17959976,290.7676697,114.9729691,339.8771667
PEJUN120609,Peru,Junin,Satipo,Vizcatan Del Ene,District,3,JUN,604,PE-JUN,PER,PE,"Vizcatan Del Ene, Satipo, Junin, Peru",15.46351528,11257.43945,369.8140259,0.032850634,-74.18656158,-12.20235252,614.3347168,479.874939,1195.192871
PEJUN120702,Peru,Junin,Tarma,Acobamba,District,3,JUN,604,PE-JUN,PER,PE,"Acobamba, Tarma, Junin, Peru",108.3370438,14083.81445,1365.019775,0.096921168,-75.65682983,-11.34913445,85.22307587,20.78721046,105.4230804
PEJUN120703,Peru,Junin,Tarma,Huaricolca,District,3,JUN,604,PE-JUN,PER,PE,"Huaricolca, Tarma, Junin, Peru",16.20223045,3159.434814,306.9430847,0.097151265,-75.61697388,-11.52564812,90.56185913,36.75029373,207.6855621
PEJUN120704,Peru,Junin,Tarma,Huasahuasi,District,3,JUN,604,PE-JUN,PER,PE,"Huasahuasi, Tarma, Junin, Peru",20.65744591,15679.00098,1515.006592,0.096626475,-75.62574005,-11.12762356,280.5085144,192.3344574,476.3800659
PEJUN120705,Peru,Junin,Tarma,La Union,District,3,JUN,604,PE-JUN,PER,PE,"La Union, Tarma, Junin, Peru",19.6973877,3604.62207,349.2380066,0.096886165,-75.82263947,-11.36099529,78.625,35.26854324,210.2934723
PEJUN120706,Peru,Junin,Tarma,Palca,District,3,JUN,604,PE-JUN,PER,PE,"Palca, Tarma, Junin, Peru",15.52273941,5013.844727,481.030304,0.095940404,-75.5051651,-11.31715775,261.9132996,170.2525482,270.1455078
PEJUN120707,Peru,Junin,Tarma,Palcamayo,District,3,JUN,604,PE-JUN,PER,PE,"Palcamayo, Tarma, Junin, Peru",52.3537674,10366.0459,1004.68927,0.096921168,-75.7778244,-11.27019215,98.69230652,38.99235535,258.2717896
PEJUN120708,Peru,Junin,Tarma,San Pedro De Cajas,District,3,JUN,604,PE-JUN,PER,PE,"San Pedro De Cajas, Tarma, Junin, Peru",9.5834589,5807.576172,563.4657593,0.097022533,-75.78577423,-11.12339878,112.6452179,76.13549042,381.4934082
PEJUN120709,Peru,Junin,Tarma,Tapo,District,3,JUN,604,PE-JUN,PER,PE,"Tapo, Tarma, Junin, Peru",26.80503273,6942.503418,673.2070923,0.096968926,-75.52841949,-11.42956257,191.2980347,72.6925354,175.5294189
PEJUN120701,Peru,Junin,Tarma,Tarma,District,3,JUN,604,PE-JUN,PER,PE,"Tarma, Tarma, Junin, Peru",85.63816833,45645.14063,4423.596191,0.096912749,-75.75876617,-11.45555687,88.39286041,36.23000336,142.4981232
PEJUN120802,Peru,Junin,Yauli,Chacapalpa,District,3,JUN,604,PE-JUN,PER,PE,"Chacapalpa, Yauli, Junin, Peru",3.351999998,747.4959717,38.38155365,0.051346838,-75.82124329,-11.72462273,101.393013,77.76441956,374.8384399
PEJUN120803,Peru,Junin,Yauli,Huay Huay,District,3,JUN,604,PE-JUN,PER,PE,"Huay Huay, Yauli, Junin, Peru",6.143929005,1443.823364,73.19004822,0.050691828,-75.96533203,-11.71713638,113.578949,75.35654449,361.4254456
PEJUN120801,Peru,Junin,Yauli,La Oroya,District,3,JUN,604,PE-JUN,PER,PE,"La Oroya, Yauli, Junin, Peru",28.08221054,12636.99512,643.4803467,0.05092036,-75.85668945,-11.60527039,99.34151459,60.95725632,198.9508972
PEJUN120804,Peru,Junin,Yauli,Marcapomacocha,District,3,JUN,604,PE-JUN,PER,PE,"Marcapomacocha, Yauli, Junin, Peru",1.225049615,1287.5271,66.70115662,0.051805634,-76.25769806,-11.4048872,124.279213,99.1441803,505.8841553
PEJUN120805,Peru,Junin,Yauli,Morococha,District,3,JUN,604,PE-JUN,PER,PE,"Morococha, Yauli, Junin, Peru",12.84723473,4034.031738,205.5299835,0.050949026,-76.12332153,-11.54454041,111.4025192,70.64506531,392.8993835
PEJUN120806,Peru,Junin,Yauli,Paccha,District,3,JUN,604,PE-JUN,PER,PE,"Paccha, Yauli, Junin, Peru",4.395441055,1687.849365,87.60848999,0.051905397,-75.99227142,-11.44012165,108.5598984,52.73686981,235.9947968
PEJUN120807,Peru,Junin,Yauli,Santa Barbara De Carhuacayan,District,3,JUN,604,PE-JUN,PER,PE,"Santa Barbara De Carhuacayan, Yauli, Junin, Peru",3.460537672,2806.496094,143.0612946,0.050975055,-76.36485291,-11.19804859,87.16009521,58.77777481,343.75
PEJUN120808,Peru,Junin,Yauli,Santa Rosa De Sacco,District,3,JUN,604,PE-JUN,PER,PE,"Santa Rosa De Sacco, Yauli, Junin, Peru",81.77826691,9895.169922,501.6042786,0.050691832,-75.98645782,-11.55760384,83.65289307,34.92845535,126.9421463
PEJUN120809,Peru,Junin,Yauli,Suitucancha,District,3,JUN,604,PE-JUN,PER,PE,"Suitucancha, Yauli, Junin, Peru",4.125909328,1060.358643,54.39030075,0.051294249,-75.97817993,-11.83331776,177.3667908,103.391571,576.413147
PEJUN120810,Peru,Junin,Yauli,Yauli,District,3,JUN,604,PE-JUN,PER,PE,"Yauli, Yauli, Junin, Peru",10.38397408,5108.915527,262.053833,0.051293436,-76.0981369,-11.70962143,123.0080872,74.77409363,388.1437378
PELAL130201,Peru,La Libertad,Ascope,Ascope,District,3,LAL,604,PE-LAL,PER,PE,"Ascope, Ascope, La Libertad, Peru",19.66993523,6923.817383,723.6882935,0.10452157,-79.08208466,-7.660899639,72.99147797,48.91675949,155.2329559
PELAL130208,Peru,La Libertad,Ascope,Casa Grande,District,3,LAL,604,PE-LAL,PER,PE,"Casa Grande, Ascope, La Libertad, Peru",39.04664993,30417.33984,3178.778076,0.10450546,-79.19493866,-7.576684952,187.4716492,156.9719238,321.4768066
PELAL130202,Peru,La Libertad,Ascope,Chicama,District,3,LAL,604,PE-LAL,PER,PE,"Chicama, Ascope, La Libertad, Peru",15.44997025,16376.96777,1708.468628,0.10432143,-79.00822449,-7.804982185,83.88700867,72.03816986,227.9510345
PELAL130203,Peru,La Libertad,Ascope,Chocope,District,3,LAL,604,PE-LAL,PER,PE,"Chocope, Ascope, La Libertad, Peru",91.70782471,10546.39941,1102.165039,0.10450628,-79.22638702,-7.790496826,23.67241287,6.219269276,50.95689774
PELAL130204,Peru,La Libertad,Ascope,Magdalena De Cao,District,3,LAL,604,PE-LAL,PER,PE,"Magdalena De Cao, Ascope, La Libertad, Peru",20.26611137,3830.295166,400.289917,0.10450628,-79.29991913,-7.855156422,40.28729248,18.69133759,123.8453064
PELAL130205,Peru,La Libertad,Ascope,Paijan,District,3,LAL,604,PE-LAL,PER,PE,"Paijan, Ascope, La Libertad, Peru",282.2039185,27655.98242,2890.224121,0.10450629,-79.30212402,-7.728706837,32.19791794,17.12233734,154.8020782
PELAL130206,Peru,La Libertad,Ascope,Razuri,District,3,LAL,604,PE-LAL,PER,PE,"Razuri, Ascope, La Libertad, Peru",22.22606277,8090.286621,845.4030762,0.10449606,-79.37151337,-7.686890602,55.36571503,40.54758835,280.7600098
PELAL130207,Peru,La Libertad,Ascope,Santiago De Cao,District,3,LAL,604,PE-LAL,PER,PE,"Santiago De Cao, Ascope, La Libertad, Peru",122.0753632,19409.98047,2028.165527,0.10449086,-79.21774292,-7.924753189,19.64556885,11.16616535,74.19620514
PELAL130302,Peru,La Libertad,Bolivar,Bambamarca,District,3,LAL,604,PE-LAL,PER,PE,"Bambamarca, Bolivar, La Libertad, Peru",20.7944603,3992.536377,283.4656982,0.0709989,-77.68833923,-7.464636326,324.8186646,190.5091095,709.9326172
PELAL130301,Peru,La Libertad,Bolivar,Bolivar,District,3,LAL,604,PE-LAL,PER,PE,"Bolivar, Bolivar, La Libertad, Peru",5.799005508,5039.335938,358.6447144,0.071169041,-77.73390198,-7.264597893,367.2669678,181.6615143,394.4016113
PELAL130303,Peru,La Libertad,Bolivar,Condormarca,District,3,LAL,604,PE-LAL,PER,PE,"Condormarca, Bolivar, La Libertad, Peru",5.36098671,2074.701904,146.8428497,0.070777804,-77.59754181,-7.561560631,467.7350769,293.6868896,892.0026245
PELAL130305,Peru,La Libertad,Bolivar,Uchumarca,District,3,LAL,604,PE-LAL,PER,PE,"Uchumarca, Bolivar, La Libertad, Peru",10.12998581,2623.66626,186.7433167,0.071176477,-77.80588531,-7.026100636,231.3307648,78.49108124,294.0038452
PELAL130306,Peru,La Libertad,Bolivar,Ucuncha,District,3,LAL,604,PE-LAL,PER,PE,"Ucuncha, Bolivar, La Libertad, Peru",6.191593647,730.6080322,52.16133881,0.071394421,-77.85059357,-7.153233528,214.5847473,82.30873871,312.2203369
PELAL130401,Peru,La Libertad,Chepen,Chepen,District,3,LAL,604,PE-LAL,PER,PE,"Chepen, Chepen, La Libertad, Peru",149.8809967,51259.30078,4627.974609,0.090285562,-79.35384369,-7.228526592,77.74702454,45.75827789,172.6875
PELAL130402,Peru,La Libertad,Chepen,Pacanga,District,3,LAL,604,PE-LAL,PER,PE,"Pacanga, Chepen, La Libertad, Peru",42.88031769,29716.06055,2681.575195,0.090239927,-79.44764709,-7.079701424,73.92485809,44.74650955,167.1820831
PELAL130403,Peru,La Libertad,Chepen,Pueblo Nuevo,District,3,LAL,604,PE-LAL,PER,PE,"Pueblo Nuevo, Chepen, La Libertad, Peru",54.26514053,17364.8457,1566.198608,0.090193637,-79.58637238,-7.1922369,81.75884247,42.21471786,224.7073975
PELAL131101,Peru,La Libertad,Gran Chimu,Cascas,District,3,LAL,604,PE-LAL,PER,PE,"Cascas, Gran Chimu, La Libertad, Peru",25.45016861,14023.04297,1359.379883,0.096939005,-78.76396179,-7.50151062,137.8727264,112.2085266,246.4763641
PELAL131102,Peru,La Libertad,Gran Chimu,Lucma,District,3,LAL,604,PE-LAL,PER,PE,"Lucma, Gran Chimu, La Libertad, Peru",23.6241188,7984.952148,773.3713379,0.096853599,-78.57658386,-7.629980087,67.10447693,68.37575531,431.4388123
PELAL131103,Peru,La Libertad,Gran Chimu,Marmot,District,3,LAL,604,PE-LAL,PER,PE,"Marmot, Gran Chimu, La Libertad, Peru",6.095654488,2176.148682,210.6412354,0.096795425,-78.70150757,-7.662530422,163.4803314,149.6208344,400.3426819
PELAL131104,Peru,La Libertad,Gran Chimu,Sayapullo,District,3,LAL,604,PE-LAL,PER,PE,"Sayapullo, Gran Chimu, La Libertad, Peru",28.08291817,7722.802734,746.1239624,0.096613109,-78.43172455,-7.567899704,204.641571,104.6996231,521.1864014
PELAL130502,Peru,La Libertad,Julcan,Calamarca,District,3,LAL,604,PE-LAL,PER,PE,"Calamarca, Julcan, La Libertad, Peru",21.67550087,5267.146973,433.4778137,0.082298405,-78.38078308,-8.120342255,65.73577118,33.32093811,207.1097565
PELAL130503,Peru,La Libertad,Julcan,Carabamba,District,3,LAL,604,PE-LAL,PER,PE,"Carabamba, Julcan, La Libertad, Peru",20.493927,5656.32373,465.4423218,0.082287073,-78.58201599,-8.146576881,127.682312,91.77046967,270.8772583
PELAL130504,Peru,La Libertad,Julcan,Huaso,District,3,LAL,604,PE-LAL,PER,PE,"Huaso, Julcan, La Libertad, Peru",15.6401844,8101.615723,666.227417,0.082233898,-78.44052887,-8.261590004,155.5106049,104.4994965,421.5992432
PELAL130501,Peru,La Libertad,Julcan,Julcan,District,3,LAL,604,PE-LAL,PER,PE,"Julcan, Julcan, La Libertad, Peru",42.00609589,11509.66992,948.4049072,0.082400702,-78.46195984,-8.074767113,62.91821671,21.97234726,104.2490692
PELAL130602,Peru,La Libertad,Otuzco,Agallpampa,District,3,LAL,604,PE-LAL,PER,PE,"Agallpampa, Otuzco, La Libertad, Peru",32.77015686,9962.12793,917.8571777,0.092134647,-78.46400452,-7.945549965,59.21404648,32.57875443,169.8327789
PELAL130604,Peru,La Libertad,Otuzco,Charat,District,3,LAL,604,PE-LAL,PER,PE,"Charat, Otuzco, La Libertad, Peru",36.71643448,2863.88208,264.1689453,0.092241555,-78.47382355,-7.808666229,67.12162018,50.75960922,229.8513489
PELAL130605,Peru,La Libertad,Otuzco,Huaranchal,District,3,LAL,604,PE-LAL,PER,PE,"Huaranchal, Otuzco, La Libertad, Peru",32.31770706,5106.197266,471.9011841,0.092417344,-78.45179749,-7.690512657,112.0875015,81.68206024,394.03125
PELAL130606,Peru,La Libertad,Otuzco,La Cuesta,District,3,LAL,604,PE-LAL,PER,PE,"La Cuesta, Otuzco, La Libertad, Peru",13.9030323,667.34552,61.51719284,0.092181921,-78.6849823,-7.908475399,84.375,38.27544022,185.1666718
PELAL130608,Peru,La Libertad,Otuzco,Mache,District,3,LAL,604,PE-LAL,PER,PE,"Mache, Otuzco, La Libertad, Peru",70.51992798,2891.316895,266.0455017,0.092015341,-78.53380585,-8.034218788,46.2325592,16.57323647,84.83721161
PELAL130601,Peru,La Libertad,Otuzco,Otuzco,District,3,LAL,604,PE-LAL,PER,PE,"Otuzco, Otuzco, La Libertad, Peru",56.31732178,26975.99805,2488.383301,0.092244349,-78.58213043,-7.84875679,73.15416718,38.45165253,151.0375061
PELAL130610,Peru,La Libertad,Otuzco,Paranday,District,3,LAL,604,PE-LAL,PER,PE,"Paranday, Otuzco, La Libertad, Peru",27.93720436,726.3673096,66.92741394,0.092139907,-78.69890594,-7.888412476,47.24000168,36.20730209,218.0800018
PELAL130611,Peru,La Libertad,Otuzco,Salpo,District,3,LAL,604,PE-LAL,PER,PE,"Salpo, Otuzco, La Libertad, Peru",24.90301514,5802.402832,534.7120972,0.092153564,-78.63627625,-8.032895088,76.09870911,52.2652626,156.5450592
PELAL130613,Peru,La Libertad,Otuzco,Sinsicap,District,3,LAL,604,PE-LAL,PER,PE,"Sinsicap, Otuzco, La Libertad, Peru",16.54285049,8866.967773,817.7694702,0.092226505,-78.77918243,-7.754498005,154.3050842,152.273407,427.8022461
PELAL130614,Peru,La Libertad,Otuzco,Usquil,District,3,LAL,604,PE-LAL,PER,PE,"Usquil, Otuzco, La Libertad, Peru",54.12132263,29658.48438,2733.697998,0.092172548,-78.36164856,-7.800635338,88.03386688,56.27386093,321.9572144
PELAL130702,Peru,La Libertad,Pacasmayo,Guadalupe,District,3,LAL,604,PE-LAL,PER,PE,"Guadalupe, Pacasmayo, La Libertad, Peru",250.3681641,50073.63281,4450.571777,0.088880546,-79.48788452,-7.288135052,54.24615479,15.90852928,111.5538483
PELAL130703,Peru,La Libertad,Pacasmayo,Jequetepeque,District,3,LAL,604,PE-LAL,PER,PE,"Jequetepeque, Pacasmayo, La Libertad, Peru",68.70968628,3779.032471,335.8199463,0.088863999,-79.54698181,-7.350152969,57.4313736,11.74002934,103.8431396
PELAL130704,Peru,La Libertad,Pacasmayo,Pacasmayo,District,3,LAL,604,PE-LAL,PER,PE,"Pacasmayo, Pacasmayo, La Libertad, Peru",630.7901611,25862.39648,2298.23584,0.088863991,-79.54782104,-7.399906158,50.38888931,6.064602375,48.83333206
PELAL130705,Peru,La Libertad,Pacasmayo,San Jose,District,3,LAL,604,PE-LAL,PER,PE,"San Jose, Pacasmayo, La Libertad, Peru",60.24018097,12770.91797,1135.279907,0.088895716,-79.38565063,-7.369817734,102.966507,68.43845367,266.5646057
PELAL130701,Peru,La Libertad,Pacasmayo,San Pedro De Lloc,District,3,LAL,604,PE-LAL,PER,PE,"San Pedro De Lloc, Pacasmayo, La Libertad, Peru",21.57775879,17370.0957,1543.992188,0.088887952,-79.40487671,-7.483571529,123.5558395,95.77670288,326.8083801
PELAL130802,Peru,La Libertad,Pataz,Buldibuyo,District,3,LAL,604,PE-LAL,PER,PE,"Buldibuyo, Pataz, La Libertad, Peru",14.63535404,3995.45166,282.5530701,0.070718683,-77.38275909,-8.124419212,203.8235321,95.94826508,255.2683868
PELAL130803,Peru,La Libertad,Pataz,Chillia,District,3,LAL,604,PE-LAL,PER,PE,"Chillia, Pataz, La Libertad, Peru",40.58838272,14855.34863,1052.21106,0.070830449,-77.52089691,-8.160826683,243.0027466,70.32180786,292.2547913
PELAL130804,Peru,La Libertad,Pataz,Huancaspata,District,3,LAL,604,PE-LAL,PER,PE,"Huancaspata, Pataz, La Libertad, Peru",23.04703712,6568.405762,464.0988159,0.070656233,-77.26818848,-8.439147949,186.5087128,90.14557648,322.9093933
PELAL130805,Peru,La Libertad,Pataz,Huaylillas,District,3,LAL,604,PE-LAL,PER,PE,"Huaylillas, Pataz, La Libertad, Peru",43.15911102,4790.661133,338.8138428,0.070723817,-77.29370117,-8.190402985,249.6727295,74.83026123,189.7363586
PELAL130806,Peru,La Libertad,Pataz,Huayo,District,3,LAL,604,PE-LAL,PER,PE,"Huayo, Pataz, La Libertad, Peru",31.24669075,4718.250488,333.7741699,0.070741087,-77.59222412,-8.034941673,153.8590546,54.65971756,216.1006775
PELAL130807,Peru,La Libertad,Pataz,Ongon,District,3,LAL,604,PE-LAL,PER,PE,"Ongon, Pataz, La Libertad, Peru",1.28607738,1989.561646,139.2068024,0.069968581,-77.09246063,-8.205807686,920.1660156,723.5356445,903.2334595
PELAL130808,Peru,La Libertad,Pataz,Parcoy,District,3,LAL,604,PE-LAL,PER,PE,"Parcoy, Pataz, La Libertad, Peru",79.19482422,25579.92969,1809.004639,0.070719689,-77.50984955,-7.993240356,136.6779175,33.20741653,136.503067
PELAL130809,Peru,La Libertad,Pataz,Pataz,District,3,LAL,604,PE-LAL,PER,PE,"Pataz, Pataz, La Libertad, Peru",22.60248566,10555.36133,744.1521606,0.070499919,-77.5895462,-7.732451439,243.9204254,105.6253967,576.6730957
PELAL130810,Peru,La Libertad,Pataz,Pias,District,3,LAL,604,PE-LAL,PER,PE,"Pias, Pataz, La Libertad, Peru",9.800676346,3616.449707,255.6886139,0.070701554,-77.48744965,-7.893678665,297.4501343,161.2066498,352.5256042
PELAL130811,Peru,La Libertad,Pataz,Santiago De Challas,District,3,LAL,604,PE-LAL,PER,PE,"Santiago De Challas, Pataz, La Libertad, Peru",16.50909424,2558.909668,181.8145752,0.071051583,-77.37147522,-8.427063942,160.0130768,56.14447784,292.5424805
PELAL130812,Peru,La Libertad,Pataz,Taurija,District,3,LAL,604,PE-LAL,PER,PE,"Taurija, Pataz, La Libertad, Peru",20.7346077,3172.39502,226.1439514,0.071284927,-77.4331665,-8.279460907,154.1118469,39.1955719,237.1381531
PELAL130801,Peru,La Libertad,Pataz,Tayabamba,District,3,LAL,604,PE-LAL,PER,PE,"Tayabamba, Pataz, La Libertad, Peru",38.97972488,15591.88965,1102.663818,0.070720345,-77.25635529,-8.314243317,195.1699524,55.00408554,158.0123138
PELAL130813,Peru,La Libertad,Pataz,Urpay,District,3,LAL,604,PE-LAL,PER,PE,"Urpay, Pataz, La Libertad, Peru",23.0447998,2788.420898,197.2077637,0.070723817,-77.37554932,-8.328177452,127.9083328,27.03848076,157.3916626
PELAL130902,Peru,La Libertad,Sanchez Carrion,Chugay,District,3,LAL,604,PE-LAL,PER,PE,"Chugay, Sanchez Carrion, La Libertad, Peru",40.48573685,19959.46875,1314.592285,0.065863088,-77.79808807,-7.82233429,113.7209778,56.56426239,383.8594666
PELAL130903,Peru,La Libertad,Sanchez Carrion,Cochorco,District,3,LAL,604,PE-LAL,PER,PE,"Cochorco, Sanchez Carrion, La Libertad, Peru",31.4328289,9681.311523,638.2641602,0.065927446,-77.69608307,-7.821588516,115.2741928,69.33728027,464.7161255
PELAL130904,Peru,La Libertad,Sanchez Carrion,Curgos,District,3,LAL,604,PE-LAL,PER,PE,"Curgos, Sanchez Carrion, La Libertad, Peru",75.00759888,8850.896484,582.850708,0.065852165,-77.95349884,-7.847741127,71.78448486,18.75914192,149.25
PELAL130901,Peru,La Libertad,Sanchez Carrion,Huamachuco,District,3,LAL,604,PE-LAL,PER,PE,"Huamachuco, Sanchez Carrion, La Libertad, Peru",146.2136383,71498.46875,4709.248535,0.065865025,-78.04608154,-7.826733112,73.68839264,20.46768379,135.8676147
PELAL130905,Peru,La Libertad,Sanchez Carrion,Marcabal,District,3,LAL,604,PE-LAL,PER,PE,"Marcabal, Sanchez Carrion, La Libertad, Peru",65.53937531,18023.32813,1190.933838,0.066077352,-77.94168091,-7.684914112,102.2509232,41.35783005,221.955719
PELAL130906,Peru,La Libertad,Sanchez Carrion,Sanagoran,District,3,LAL,604,PE-LAL,PER,PE,"Sanagoran, Sanchez Carrion, La Libertad, Peru",40.61613464,16043.37402,1059.151733,0.066018015,-78.17563629,-7.792647362,94.83708954,33.28609085,204.9598999
PELAL130907,Peru,La Libertad,Sanchez Carrion,Sarin,District,3,LAL,604,PE-LAL,PER,PE,"Sarin, Sanchez Carrion, La Libertad, Peru",26.87781906,10616.73828,700.8936768,0.066017799,-77.88009644,-7.939826965,113.0350876,52.72739792,326.9824524
PELAL130908,Peru,La Libertad,Sanchez Carrion,Sartimbamba,District,3,LAL,604,PE-LAL,PER,PE,"Sartimbamba, Sanchez Carrion, La Libertad, Peru",30.78736877,14439.27637,951.8898315,0.065923654,-77.76615143,-7.612680912,211.4903564,86.34460449,518.1884155
PELAL131002,Peru,La Libertad,Santiago De Chuco,Angasmarca,District,3,LAL,604,PE-LAL,PER,PE,"Angasmarca, Santiago De Chuco, La Libertad, Peru",46.53886795,8423.535156,711.2485962,0.08443588,-78.03304291,-8.147837639,93.68714905,39.45498276,223.910614
PELAL131003,Peru,La Libertad,Santiago De Chuco,Cachicadan,District,3,LAL,604,PE-LAL,PER,PE,"Cachicadan, Santiago De Chuco, La Libertad, Peru",28.74844742,9084.509766,765.0625,0.084216155,-78.06435394,-8.017281532,87.13249207,32.78953171,226.1261902
PELAL131004,Peru,La Libertad,Santiago De Chuco,Mollebamba,District,3,LAL,604,PE-LAL,PER,PE,"Mollebamba, Santiago De Chuco, La Libertad, Peru",31.60160255,2496.526611,210.7317352,0.084409967,-77.98081207,-8.127965927,85.54216766,35.55757904,286.0722961
PELAL131005,Peru,La Libertad,Santiago De Chuco,Mollepata,District,3,LAL,604,PE-LAL,PER,PE,"Mollepata, Santiago De Chuco, La Libertad, Peru",33.65952682,2726.421631,231.5863037,0.084941484,-77.94203949,-8.14262104,86.91025543,37.1639595,328.5
PELAL131006,Peru,La Libertad,Santiago De Chuco,Quiruvilca,District,3,LAL,604,PE-LAL,PER,PE,"Quiruvilca, Santiago De Chuco, La Libertad, Peru",22.88616753,15081.98438,1271.430664,0.084301285,-78.25111389,-8.014741898,70.74272919,36.64692688,233.9770355
PELAL131007,Peru,La Libertad,Santiago De Chuco,Santa Cruz De Chuca,District,3,LAL,604,PE-LAL,PER,PE,"Santa Cruz De Chuca, Santiago De Chuco, La Libertad, Peru",16.35968018,3173.777832,268.307312,0.08453878,-78.09700775,-8.187443733,103.1197891,43.98701096,187.2916718
